ProfileM	Shape_Leng	ORIG_FID	POINT_X	POINT_Z	POINT_Y
836.5858	403.6055228	104	844712.22	1367789.53	271.55
836.5858	403.6055228	104	844713.05	1367789.81	271.53
836.5858	403.6055228	104	844714.7	1367790.38	271.51
836.5858	403.6055228	104	844715.52	1367790.66	271.51
836.5858	403.6055228	104	844716.35	1367790.95	271.48
836.5858	403.6055228	104	844718.82	1367791.8	271.44
836.5858	403.6055228	104	844719.64	1367792.08	271.41
836.5858	403.6055228	104	844720.47	1367792.37	271.4
836.5858	403.6055228	104	844722.94	1367793.22	271.31
836.5858	403.6055228	104	844724.1	1367793.62	271.26
836.5858	403.6055228	104	844724.93	1367793.91	271.22
836.5858	403.6055228	104	844725.75	1367794.19	271.17
836.5858	403.6055228	104	844726.92	1367794.59	271.12
836.5858	403.6055228	104	844727.74	1367794.88	271.05
836.5858	403.6055228	104	844728.57	1367795.16	271.12
836.5858	403.6055228	104	844729.73	1367795.56	271.23
836.5858	403.6055228	104	844729.8	1367795.59	271.24
836.5858	403.6055228	104	844731	1367796	271.4
836.5858	403.6055228	104	844731.38	1367796.13	271.45
836.5858	403.6055228	104	844732.55	1367796.52	271.54
836.5858	403.6055228	104	844734.21	1367797.07	271.7
836.5858	403.6055228	104	844735.38	1367797.46	271.77
836.5858	403.6055228	104	844736.2	1367797.73	271.85
836.5858	403.6055228	104	844737.03	1367798.01	271.91
836.5858	403.6055228	104	844738.2	1367798.4	272.02
836.5858	403.6055228	104	844739.02	1367798.67	272.34
836.5858	403.6055228	104	844739.85	1367798.95	272.73
836.5858	403.6055228	104	844741.02	1367799.34	273.12
836.5858	403.6055228	104	844741.85	1367799.62	273.48
836.5858	403.6055228	104	844742.68	1367799.89	273.81
836.5858	403.6055228	104	844743.84	1367800.28	274.12
836.5858	403.6055228	104	844744.67	1367800.56	274.55
836.5858	403.6055228	104	844745.5	1367800.83	274.87
836.5858	403.6055228	104	844746.67	1367801.22	275.17
836.5858	403.6055228	104	844747.5	1367801.5	275.45
836.5858	403.6055228	104	844748.33	1367801.78	275.7
836.5858	403.6055228	104	844749	1367802	275.83
836.5858	403.6055228	104	844749.16	1367802.49	275.92
836.5858	403.6055228	104	844749.44	1367803.32	276.1
836.5858	403.6055228	104	844749.72	1367804.15	276.25
836.5858	403.6055228	104	844750.11	1367805.32	276.38
836.5858	403.6055228	104	844750.38	1367806.15	276.53
836.5858	403.6055228	104	844750.66	1367806.98	276.6
836.5858	403.6055228	104	844750.93	1367807.8	276.64
836.5858	403.6055228	104	844751.21	1367808.63	276.67
836.5858	403.6055228	104	844752	1367811	276.9
836.5858	403.6055228	104	844752.11	1367811.03	276.91
836.5858	403.6055228	104	844752.96	1367811.22	277
836.5858	403.6055228	104	844754.16	1367811.49	277.07
836.5858	403.6055228	104	844755.01	1367811.68	277.15
836.5858	403.6055228	104	844756.71	1367812.06	277.29
836.5858	403.6055228	104	844758.42	1367812.45	277.35
836.5858	403.6055228	104	844760.97	1367813.02	277.5
836.5858	403.6055228	104	844761.82	1367813.22	277.54
836.5858	403.6055228	104	844763.02	1367813.49	277.58
836.5858	403.6055228	104	844763.87	1367813.68	277.58
836.5858	403.6055228	104	844764.72	1367813.87	277.6
836.5858	403.6055228	104	844767.27	1367814.45	277.6
836.5858	403.6055228	104	844768.97	1367814.83	277.58
836.5858	403.6055228	104	844769.82	1367815.02	277.58
836.5858	403.6055228	104	844770.67	1367815.22	277.56
836.5858	403.6055228	104	844771.88	1367815.49	277.55
836.5858	403.6055228	104	844772.73	1367815.68	277.54
836.5858	403.6055228	104	844773.58	1367815.87	277.54
836.5858	403.6055228	104	844774.43	1367816.06	277.53
836.5858	403.6055228	104	844777.83	1367816.83	277.53
836.5858	403.6055228	104	844778.68	1367817.02	277.49
836.5858	403.6055228	104	844780.38	1367817.41	277.45
836.5858	403.6055228	104	844781.58	1367817.68	277.44
836.5858	403.6055228	104	844782.43	1367817.87	277.42
836.5858	403.6055228	104	844783	1367818	277.42
836.5858	403.6055228	104	844783.29	1367818.04	277.42
836.5858	403.6055228	104	844785.02	1367818.26	277.4
836.5858	403.6055228	104	844785.88	1367818.37	277.4
836.5858	403.6055228	104	844786.75	1367818.48	277.43
836.5858	403.6055228	104	844787.61	1367818.59	277.45
836.5858	403.6055228	104	844788.84	1367818.75	277.47
836.5858	403.6055228	104	844791.43	1367819.08	277.53
836.5858	403.6055228	104	844792.3	1367819.19	277.53
836.5858	403.6055228	104	844793.16	1367819.3	277.56
836.5858	403.6055228	104	844794.03	1367819.41	277.58
836.5858	403.6055228	104	844794.89	1367819.52	277.61
836.5858	403.6055228	104	844796.11	1367819.67	277.64
836.5858	403.6055228	104	844797.84	1367819.89	277.69
836.5858	403.6055228	104	844799.57	1367820.12	277.73
836.5858	403.6055228	104	844800.43	1367820.23	277.76
836.5858	403.6055228	104	844801.3	1367820.34	277.78
836.5858	403.6055228	104	844802.16	1367820.45	277.79
836.5858	403.6055228	104	844803.39	1367820.6	277.79
836.5858	403.6055228	104	844804.26	1367820.71	277.77
836.5858	403.6055228	104	844805.99	1367820.93	277.74
836.5858	403.6055228	104	844806.85	1367821.04	277.74
836.5858	403.6055228	104	844807.72	1367821.16	277.71
836.5858	403.6055228	104	844809.45	1367821.38	277.67
836.5858	403.6055228	104	844810.67	1367821.53	277.65
836.5858	403.6055228	104	844811.53	1367821.64	277.63
836.5858	403.6055228	104	844812.39	1367821.75	277.62
836.5858	403.6055228	104	844813.26	1367821.86	277.63
836.5858	403.6055228	104	844816.72	1367822.3	277.63
836.5858	403.6055228	104	844817.94	1367822.46	277.62
836.5858	403.6055228	104	844818.8	1367822.57	277.61
836.5858	403.6055228	104	844822.26	1367823.01	277.61
836.5858	403.6055228	104	844824.86	1367823.34	277.48
836.5858	403.6055228	104	844826.59	1367823.56	277.34
836.5858	403.6055228	104	844827.45	1367823.67	277.28
836.5858	403.6055228	104	844828.32	1367823.78	277.21
836.5858	403.6055228	104	844829.18	1367823.9	277.18
836.5858	403.6055228	104	844830	1367824	277.16
836.5858	403.6055228	104	844830.04	1367824.01	277.16
836.5858	403.6055228	104	844830.9	1367824.15	277.16
836.5858	403.6055228	104	844831.76	1367824.29	277.15
836.5858	403.6055228	104	844833.48	1367824.58	277.15
836.5858	403.6055228	104	844834.34	1367824.72	277.16
836.5858	403.6055228	104	844835.2	1367824.87	277.16
836.5858	403.6055228	104	844836.06	1367825.01	277.17
836.5858	403.6055228	104	844836.92	1367825.15	277.17
836.5858	403.6055228	104	844839.5	1367825.58	277.21
836.5858	403.6055228	104	844846.38	1367826.73	277.37
836.5858	403.6055228	104	844848.96	1367827.16	277.41
836.5858	403.6055228	104	844849.82	1367827.3	277.41
836.5858	403.6055228	104	844850.68	1367827.45	277.44
836.5858	403.6055228	104	844851.54	1367827.59	277.44
836.5858	403.6055228	104	844852.76	1367827.79	277.45
836.5858	403.6055228	104	844853.62	1367827.94	277.45
836.5858	403.6055228	104	844854.48	1367828.08	277.46
836.5858	403.6055228	104	844860	1367829	277.46
836.5858	403.6055228	104	844865.75	1367831.03	277.46
836.5858	403.6055228	104	844866.57	1367831.32	277.45
836.5858	403.6055228	104	844869.39	1367832.31	277.45
836.5858	403.6055228	104	844870.54	1367832.72	277.44
836.5858	403.6055228	104	844877.12	1367835.04	277.44
836.5858	403.6055228	104	844877.94	1367835.33	277.46
836.5858	403.6055228	104	844878.77	1367835.62	277.46
836.5858	403.6055228	104	844879.59	1367835.91	277.48
836.5858	403.6055228	104	844880.41	1367836.2	277.48
836.5858	403.6055228	104	844881.23	1367836.49	277.51
836.5858	403.6055228	104	844882.39	1367836.9	277.53
836.5858	403.6055228	104	844883.21	1367837.19	277.55
836.5858	403.6055228	104	844884.04	1367837.48	277.55
836.5858	403.6055228	104	844885.2	1367837.9	277.58
836.5858	403.6055228	104	844886.02	1367838.19	277.58
836.5858	403.6055228	104	844886.02	1367838.19	277.6
836.5858	403.6055228	104	844887.18	1367838.59	277.6
836.5858	403.6055228	104	844888.35	1367839.01	277.61
836.5858	403.6055228	104	844889.17	1367839.3	277.61
836.5858	403.6055228	104	844890	1367839.59	277.62
836.5858	403.6055228	104	844890.82	1367839.88	277.61
836.5858	403.6055228	104	844893.28	1367840.75	277.61
836.5858	403.6055228	104	844894	1367841	277.6
836.5858	403.6055228	104	844895.18	1367842.24	277.57
836.5858	403.6055228	104	844895.78	1367842.87	277.57
836.5858	403.6055228	104	844904.21	1367851.69	277.41
836.5858	403.6055228	104	844905.06	1367852.58	277.38
836.5858	403.6055228	104	844907.11	1367854.73	277.33
836.5858	403.6055228	104	844907.71	1367855.37	277.32
836.5858	403.6055228	104	844908.31	1367856	277.29
836.5858	403.6055228	104	844909.52	1367857.26	277.25
836.5858	403.6055228	104	844910.37	1367858.15	277.25
836.5858	403.6055228	104	844911.22	1367859.04	277.18
836.5858	403.6055228	104	844912.08	1367859.94	277.16
836.5858	403.6055228	104	844913.53	1367861.46	277.09
836.5858	403.6055228	104	844914.13	1367862.09	277.07
836.5858	403.6055228	104	844915	1367863	277.05
836.5858	403.6055228	104	844915.24	1367863.42	277.04
836.5858	403.6055228	104	844917.64	1367867.49	276.93
836.5858	403.6055228	104	844919.41	1367870.49	276.88
836.5858	403.6055228	104	844919.85	1367871.25	276.86
836.5858	403.6055228	104	844920.47	1367872.31	276.86
836.5858	403.6055228	104	844920.92	1367873.06	276.83
836.5858	403.6055228	104	844921.36	1367873.81	276.83
836.5858	403.6055228	104	844922.24	1367875.31	276.81
836.5858	403.6055228	104	844923.13	1367876.81	276.81
836.5858	403.6055228	104	844924.19	1367878.62	276.74
836.5858	403.6055228	104	844924.63	1367879.38	276.73
836.5858	403.6055228	104	844925	1367880	276.7
836.5858	403.6055228	104	844925.09	1367880.12	276.69
836.5858	403.6055228	104	844925.81	1367881.12	276.66
836.5858	403.6055228	104	844926.53	1367882.12	276.64
836.5858	403.6055228	104	844927.05	1367882.82	276.63
836.5858	403.6055228	104	844927.56	1367883.53	276.63
836.5858	403.6055228	104	844928.07	1367884.24	276.62
836.5858	403.6055228	104	844928.79	1367885.24	276.62
836.5858	403.6055228	104	844929.82	1367886.65	276.64
836.5858	403.6055228	104	844930.33	1367887.36	276.64
836.5858	403.6055228	104	844933.4	1367891.59	276.76
836.5858	403.6055228	104	844933.91	1367892.3	276.79
836.5858	403.6055228	104	844934.63	1367893.3	276.86
836.5858	403.6055228	104	844935.65	1367894.71	276.9
836.5858	403.6055228	104	844936.16	1367895.41	276.95
836.5858	403.6055228	104	844936.67	1367896.12	276.98
836.5858	403.6055228	104	844937.18	1367896.83	277.03
836.5858	403.6055228	104	844937.7	1367897.53	277.06
836.5858	403.6055228	104	844938.21	1367898.24	277.11
836.5858	403.6055228	104	844938.72	1367898.94	277.13
836.5858	403.6055228	104	844939.23	1367899.65	277.17
836.5858	403.6055228	104	844939.74	1367900.36	277.25
836.5858	403.6055228	104	844940.46	1367901.35	277.3
836.5858	403.6055228	104	844941.49	1367902.77	277.38
836.5858	403.6055228	104	844942	1367903.47	277.41
836.5858	403.6055228	104	844942.51	1367904.18	277.43
836.5858	403.6055228	104	844943.02	1367904.88	277.5
836.5858	403.6055228	104	844943.75	1367905.89	277.55
836.5858	403.6055228	104	844944.77	1367907.3	277.61
836.5858	403.6055228	104	844945.28	1367908	277.65
836.5858	403.6055228	104	844946	1367909	277.68
801.3977	385.5230629	105	844593	1367812	277.98
801.3977	385.5230629	105	844593.88	1367812.04	277.97
801.3977	385.5230629	105	844594.76	1367812.09	277.97
801.3977	385.5230629	105	844595.64	1367812.13	277.96
801.3977	385.5230629	105	844608.85	1367812.79	277.96
801.3977	385.5230629	105	844610.61	1367812.88	277.93
801.3977	385.5230629	105	844611.49	1367812.92	277.9
801.3977	385.5230629	105	844612.37	1367812.97	277.84
801.3977	385.5230629	105	844616.77	1367813.19	277.44
801.3977	385.5230629	105	844617.65	1367813.23	277.39
801.3977	385.5230629	105	844618.53	1367813.28	277.36
801.3977	385.5230629	105	844619.41	1367813.32	277.36
801.3977	385.5230629	105	844620.3	1367813.36	277.34
801.3977	385.5230629	105	844621.18	1367813.41	277.34
801.3977	385.5230629	105	844622.06	1367813.45	277.33
801.3977	385.5230629	105	844622.94	1367813.5	277.33
801.3977	385.5230629	105	844623.82	1367813.54	277.31
801.3977	385.5230629	105	844625.58	1367813.63	277.28
801.3977	385.5230629	105	844626.46	1367813.67	277.27
801.3977	385.5230629	105	844629.1	1367813.81	277.27
801.3977	385.5230629	105	844629.98	1367813.85	277.26
801.3977	385.5230629	105	844630.86	1367813.89	277.26
801.3977	385.5230629	105	844631.74	1367813.94	277.23
801.3977	385.5230629	105	844632.98	1367814	277.07
801.3977	385.5230629	105	844633	1367814	277.06
801.3977	385.5230629	105	844633.85	1367813.85	276.52
801.3977	385.5230629	105	844634.72	1367813.69	275.94
801.3977	385.5230629	105	844635.59	1367813.53	275.39
801.3977	385.5230629	105	844636.45	1367813.37	274.96
801.3977	385.5230629	105	844637.32	1367813.21	274.61
801.3977	385.5230629	105	844638.55	1367812.99	274.37
801.3977	385.5230629	105	844639.42	1367812.83	274.23
801.3977	385.5230629	105	844640.29	1367812.68	273.74
801.3977	385.5230629	105	844642.02	1367812.36	273.16
801.3977	385.5230629	105	844642.89	1367812.2	272.7
801.3977	385.5230629	105	844643.76	1367812.04	272.41
801.3977	385.5230629	105	844644	1367812	272.37
801.3977	385.5230629	105	844644.91	1367811.6	272.22
801.3977	385.5230629	105	844645.72	1367811.24	271.99
801.3977	385.5230629	105	844646.86	1367810.73	271.82
801.3977	385.5230629	105	844647.66	1367810.37	271.63
801.3977	385.5230629	105	844648.47	1367810.01	271.53
801.3977	385.5230629	105	844649.28	1367809.66	271.42
801.3977	385.5230629	105	844650.08	1367809.3	271.15
801.3977	385.5230629	105	844650.89	1367808.94	270.97
801.3977	385.5230629	105	844652.5	1367808.22	270.57
801.3977	385.5230629	105	844653	1367808	270.51
801.3977	385.5230629	105	844653	1367808	270.51
801.3977	385.5230629	105	844653.33	1367808	270.37
801.3977	385.5230629	105	844655.98	1367808	269.74
801.3977	385.5230629	105	844656.86	1367808	269.55
801.3977	385.5230629	105	844657.74	1367808	269.35
801.3977	385.5230629	105	844658.62	1367808	269.2
801.3977	385.5230629	105	844659.5	1367808	269.19
801.3977	385.5230629	105	844660.39	1367808	269.29
801.3977	385.5230629	105	844663.91	1367808	269.61
801.3977	385.5230629	105	844664.79	1367808	269.66
801.3977	385.5230629	105	844665.67	1367808	269.7
801.3977	385.5230629	105	844667.44	1367808	269.8
801.3977	385.5230629	105	844668.32	1367808	269.86
801.3977	385.5230629	105	844669	1367808	269.88
801.3977	385.5230629	105	844669.2	1367807.98	269.89
801.3977	385.5230629	105	844670.96	1367807.84	270.02
801.3977	385.5230629	105	844674.47	1367807.54	270.42
801.3977	385.5230629	105	844675.35	1367807.47	270.6
801.3977	385.5230629	105	844676.23	1367807.4	270.84
801.3977	385.5230629	105	844677.11	1367807.32	270.96
801.3977	385.5230629	105	844678.86	1367807.18	271.35
801.3977	385.5230629	105	844679.74	1367807.1	271.6
801.3977	385.5230629	105	844680.62	1367807.03	271.84
801.3977	385.5230629	105	844681	1367807	271.92
801.3977	385.5230629	105	844681.49	1367807.11	272.02
801.3977	385.5230629	105	844682.7	1367807.4	272.1
801.3977	385.5230629	105	844683.56	1367807.6	272.15
801.3977	385.5230629	105	844684.41	1367807.8	272.19
801.3977	385.5230629	105	844685.27	1367808.01	272.24
801.3977	385.5230629	105	844686.9	1367808.39	272.28
801.3977	385.5230629	105	844687.35	1367808.49	272.31
801.3977	385.5230629	105	844689.07	1367808.9	272.37
801.3977	385.5230629	105	844690.78	1367809.3	272.39
801.3977	385.5230629	105	844692.5	1367809.71	272.29
801.3977	385.5230629	105	844693.36	1367809.91	272.25
801.3977	385.5230629	105	844694.57	1367810.19	272.21
801.3977	385.5230629	105	844695.43	1367810.39	272.16
801.3977	385.5230629	105	844696.28	1367810.6	272.12
801.3977	385.5230629	105	844698	1367811	272.08
801.3977	385.5230629	105	844698.34	1367811.11	272.07
801.3977	385.5230629	105	844699.18	1367811.39	272.3
801.3977	385.5230629	105	844700.02	1367811.67	272.49
801.3977	385.5230629	105	844700.85	1367811.95	272.67
801.3977	385.5230629	105	844702.04	1367812.35	272.86
801.3977	385.5230629	105	844703.71	1367812.9	273.22
801.3977	385.5230629	105	844704	1367813	273.32
801.3977	385.5230629	105	844704.57	1367813.08	273.52
801.3977	385.5230629	105	844705.8	1367813.26	273.81
801.3977	385.5230629	105	844706.68	1367813.38	274.11
801.3977	385.5230629	105	844707.55	1367813.51	274.25
801.3977	385.5230629	105	844708.42	1367813.63	274.55
801.3977	385.5230629	105	844709.29	1367813.76	274.7
801.3977	385.5230629	105	844710.17	1367813.88	274.8
801.3977	385.5230629	105	844711	1367814	274.83
801.3977	385.5230629	105	844711.03	1367814.02	274.83
801.3977	385.5230629	105	844712.08	1367814.7	274.82
801.3977	385.5230629	105	844712.82	1367815.18	274.82
801.3977	385.5230629	105	844713.56	1367815.66	274.83
801.3977	385.5230629	105	844714.3	1367816.14	274.83
801.3977	385.5230629	105	844715.35	1367816.81	274.85
801.3977	385.5230629	105	844717.57	1367818.25	274.96
801.3977	385.5230629	105	844718.61	1367818.93	275.05
801.3977	385.5230629	105	844719.35	1367819.4	275.09
801.3977	385.5230629	105	844722.31	1367821.32	275.27
801.3977	385.5230629	105	844723.05	1367821.8	275.33
801.3977	385.5230629	105	844724.1	1367822.48	275.57
801.3977	385.5230629	105	844724.84	1367822.96	275.99
801.3977	385.5230629	105	844725.58	1367823.44	276.42
801.3977	385.5230629	105	844727.06	1367824.39	277.26
801.3977	385.5230629	105	844727.81	1367824.87	277.53
801.3977	385.5230629	105	844728	1367825	277.46
801.3977	385.5230629	105	844728.65	1367824.96	277.25
801.3977	385.5230629	105	844729.53	1367824.91	276.85
801.3977	385.5230629	105	844730.41	1367824.86	276.44
801.3977	385.5230629	105	844731.65	1367824.79	276.04
801.3977	385.5230629	105	844732.53	1367824.73	275.81
801.3977	385.5230629	105	844733.41	1367824.68	275.89
801.3977	385.5230629	105	844734.29	1367824.63	276.01
801.3977	385.5230629	105	844736.05	1367824.53	276.23
801.3977	385.5230629	105	844736.93	1367824.47	276.33
801.3977	385.5230629	105	844737.81	1367824.42	276.42
801.3977	385.5230629	105	844738.69	1367824.37	276.56
801.3977	385.5230629	105	844739.57	1367824.32	276.66
801.3977	385.5230629	105	844740.45	1367824.27	276.75
801.3977	385.5230629	105	844741.33	1367824.22	276.83
801.3977	385.5230629	105	844743.97	1367824.06	277.01
801.3977	385.5230629	105	844744.85	1367824.01	277.08
801.3977	385.5230629	105	844745	1367824	277.09
801.3977	385.5230629	105	844745.73	1367824.05	277.11
801.3977	385.5230629	105	844746.61	1367824.1	277.15
801.3977	385.5230629	105	844748.37	1367824.21	277.29
801.3977	385.5230629	105	844749.25	1367824.27	277.35
801.3977	385.5230629	105	844750.13	1367824.32	277.4
801.3977	385.5230629	105	844751.89	1367824.43	277.46
801.3977	385.5230629	105	844753.65	1367824.54	277.5
801.3977	385.5230629	105	844754.53	1367824.6	277.53
801.3977	385.5230629	105	844755.41	1367824.65	277.55
801.3977	385.5230629	105	844756.29	1367824.71	277.56
801.3977	385.5230629	105	844757.17	1367824.76	277.56
801.3977	385.5230629	105	844758.05	1367824.82	277.55
801.3977	385.5230629	105	844758.93	1367824.87	277.55
801.3977	385.5230629	105	844759.81	1367824.93	277.53
801.3977	385.5230629	105	844760.69	1367824.98	277.53
801.3977	385.5230629	105	844761.57	1367825.04	277.52
801.3977	385.5230629	105	844762.45	1367825.09	277.52
